,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-05-28 08:50:00,45.88179,5.879658,21.96314,49.131348,22.070776,47.424004,22.224031,48.123875,20.146963,52.084892,19.275766,56.114864,15.500146,86.84175,18.820873,49.053974,20.675705,58.181557,18.343584,54.715508,14.833919,757.6337,89.3216,6.125672,42.346554,13.075731,23.290632,23.331533
2016-05-28 09:00:00,45.659145,5.986649,21.950542,49.161247,22.056564,47.45048,22.192131,48.205715,20.105545,52.174755,19.25189,56.21151,15.411143,87.83817,18.777292,49.137085,20.64537,58.27556,18.297335,54.807354,14.770581,757.5804,89.527145,6.1873355,42.391006,13.051354,23.287256,23.328785
2016-05-28 09:10:00,45.44993,6.0818567,21.938086,49.18509,22.041647,47.473816,22.161745,48.278595,20.06608,52.255787,19.229622,56.29458,15.325235,88.77118,18.736074,49.21233,20.616573,58.361446,18.254217,54.890163,14.708552,757.5384,89.73237,6.2444615,42.432148,13.028383,23.284721,23.326752
2016-05-28 09:20:00,45.23696,6.165811,21.925856,49.202908,22.026524,47.49299,22.132822,48.34323,20.028708,52.328186,19.208773,56.36293,15.242721,89.6461,18.697283,49.280384,20.589003,58.440327,18.21406,54.965378,14.64835,757.50616,89.93457,6.2973022,42.470768,13.006701,23.28274,23.325165
2016-05-28 09:30:00,45.016876,6.239582,21.9139,49.21535,22.011442,47.508095,22.105427,48.400597,19.993376,52.39275,19.188984,56.41761,15.164484,90.46369,18.660662,49.341774,20.562313,58.512817,18.176443,55.03366,14.590913,757.4819,90.12897,6.3465786,42.50704,12.986102,23.281223,23.324007
2016-05-28 09:40:00,44.797924,6.3032174,21.902573,49.222942,21.997137,47.51881,22.080204,48.45107,19.960447,52.450275,19.170576,56.460766,15.093161,91.217636,18.62635,49.396908,20.536503,58.579704,18.14145,55.093994,14.538942,757.4644,90.30881,6.3940935,42.54175,12.967549,23.280058,23.323172
2016-05-28 09:50:00,44.57748,6.359888,21.891714,49.226173,21.983208,47.52571,22.05636,48.49496,19.929224,52.50124,19.153057,56.494633,15.026685,91.91662,18.593538,49.445633,20.511389,58.64009,18.108402,55.147045,14.490379,757.4525,90.47731,6.439715,42.57923,12.95017,23.279034,23.322481
2016-05-28 10:00:00,44.357414,6.4108286,21.881306,49.22599,21.969666,47.529625,22.03337,48.53319,19.899178,52.547134,19.136398,56.51771,14.963972,92.572105,18.56184,49.488724,20.486814,58.694344,18.076965,55.193764,14.444029,757.4453,90.64047,6.4830766,42.628185,12.933933,23.278534,23.322313
2016-05-28 10:10:00,44.162785,6.456868,21.87119,49.22375,21.95639,47.531868,22.011349,48.56709,19.870289,52.588985,19.120392,56.531418,14.905416,93.183395,18.531494,49.527863,20.46277,58.743347,18.047096,55.235706,14.400371,757.44165,90.79529,6.5243835,42.677746,12.9189005,23.277914,23.322006
2016-05-28 10:20:00,43.985386,6.498798,21.861322,49.21995,21.94332,47.53291,21.990278,48.59736,19.842516,52.6273,19.104925,56.537506,14.85068,93.75441,18.50249,49.563526,20.439323,58.78756,18.01867,55.27356,14.359348,757.44116,90.9414,6.563566,42.726883,12.90489,23.277233,23.321617
2016-05-28 10:30:00,43.822403,6.5371466,21.85166,49.214943,21.93043,47.53301,21.970087,48.624477,19.815788,52.66241,19.089943,56.537205,14.799384,94.28839,18.474762,49.596043,20.416485,58.82734,17.991581,55.30785,14.320721,757.44324,91.07895,6.6006317,42.775024,12.891686,23.276491,23.32115
2016-05-28 10:40:00,43.672832,6.572258,21.842167,49.208977,21.917711,47.53236,21.950703,48.648846,19.790047,52.694603,19.075405,56.53164,14.751215,94.78825,18.448252,49.62567,20.394253,58.86303,17.965738,55.33895,14.284262,757.4477,91.20821,6.6356344,42.821823,12.879108,23.275686,23.320606
2016-05-28 10:50:00,43.538483,6.6044817,21.832897,49.20213,21.90542,47.530643,21.932138,48.670662,19.765345,52.724064,19.061375,56.52169,14.706576,95.25391,18.422987,49.65262,20.372648,58.89488,17.941143,55.367065,14.250358,757.45404,91.32782,6.6686287,42.867443,12.867069,23.274818,23.319984
2016-05-28 11:00:00,43.42101,6.634062,21.823915,49.19427,21.893793,47.527393,21.914413,48.689934,19.741709,52.75076,19.047932,56.508163,14.665921,95.68359,18.399017,49.676804,20.351713,58.922737,17.917807,55.392067,14.219408,757.46173,91.43533,6.6996803,42.91191,12.855361,23.273794,23.319193
2016-05-28 11:10:00,43.316612,6.660922,21.815117,49.18551,21.882511,47.52301,21.897383,48.706738,19.718933,52.77467,19.034973,56.49182,14.628228,96.08055,18.376228,49.69809,20.331427,58.94638,17.895588,55.41385,14.190605,757.47003,91.53154,6.728906,42.95489,12.843648,23.272524,23.318142
2016-05-28 11:20:00,43.224545,6.6850863,21.806473,49.176044,21.871468,47.517853,21.880987,48.72136,19.696978,52.79602,19.022465,56.473106,14.593029,96.44849,18.35456,49.716743,20.311798,58.966217,17.874422,55.432755,14.163611,757.4789,91.61804,6.756405,42.99707,12.831938,23.271122,23.31694
2016-05-28 11:30:00,43.14291,6.7066913,21.797976,49.16604,21.86062,47.512146,21.865192,48.734047,19.67582,52.815067,19.010387,56.452377,14.559996,96.790245,18.333961,49.733025,20.292824,58.982655,17.854261,55.449097,14.138192,757.4883,91.69612,6.7822733,43.038837,12.820249,23.269638,23.315638
2016-05-28 11:40:00,43.07016,6.725911,21.789625,49.155655,21.84995,47.506092,21.849985,48.74504,19.655436,52.832027,18.99873,56.42996,14.528912,97.10821,18.314371,49.74717,20.274494,58.996082,17.835064,55.46318,14.114188,757.4983,91.76679,6.806609,43.08034,12.808614,23.268106,23.31427
2016-05-28 11:50:00,43.02478,6.7422543,21.781815,49.14615,21.839745,47.500732,21.835764,48.755398,19.636122,52.847595,18.9874,56.405254,14.500211,97.401695,18.296427,49.75921,20.25736,59.00613,17.817158,55.476227,14.092394,757.50854,91.83003,6.829283,43.120914,12.797844,23.266384,23.31268
2016-05-28 12:00:00,42.99758,6.756044,21.774437,49.13719,21.830181,47.495396,21.822498,48.764828,19.617878,52.861526,18.976425,56.378315,14.474132,97.67142,18.279896,49.769196,20.241299,59.012913,17.800499,55.487858,14.072722,757.51886,91.88517,6.850467,43.15689,12.787675,23.264595,23.311014
2016-05-28 12:10:00,42.98187,6.766987,21.76741,49.128456,21.821281,47.48987,21.810244,48.772896,19.60061,52.873913,18.965963,56.34958,14.450308,97.918274,18.264446,49.777264,20.225988,59.016876,17.785032,55.4979,14.054399,757.528,91.93394,6.8719063,43.188095,12.777748,23.262905,23.309404
2016-05-28 12:20:00,42.978783,6.7757373,21.760704,49.11954,21.81299,47.483696,21.798891,48.779343,19.584179,52.88456,18.956022,56.319225,14.428339,98.14207,18.249968,49.783154,20.211315,59.018074,17.770645,55.50607,14.037011,757.5357,91.976265,6.893647,43.214363,12.767687,23.261223,23.307777
2016-05-28 12:30:00,42.98699,6.7828593,21.754307,49.110252,21.80517,47.476845,21.788313,48.784172,19.56852,52.893356,18.946547,56.287453,14.407929,98.34392,18.236404,49.786842,20.197268,59.01664,17.757233,55.51222,14.020457,757.5422,92.01247,6.9152136,43.235966,12.757425,23.259518,23.306116
2016-05-28 12:40:00,43.00294,6.7885942,21.748188,49.100525,21.797705,47.4694,21.778416,48.78746,19.553612,52.900322,18.937511,56.254463,14.388831,98.52558,18.223696,49.78845,20.183846,59.012768,17.74471,55.516346,14.004634,757.5474,92.043076,6.936473,43.253803,12.746948,23.257809,23.30444
2016-05-28 12:50:00,43.02422,6.7931066,21.742321,49.090317,21.790516,47.46143,21.769121,48.7893,19.539421,52.905506,18.928885,56.22042,14.370843,98.68887,18.21178,49.78811,20.171036,59.006687,17.733011,55.518536,13.989445,757.55164,92.068596,6.957332,43.268776,12.736246,23.256117,23.302769
2016-05-28 13:00:00,43.049427,6.7965207,21.736683,49.07965,21.783546,47.45301,21.760372,48.789772,19.52591,52.909,18.920643,56.185505,14.353796,98.83548,18.2006,49.785965,20.158827,58.998596,17.722069,55.51892,13.974819,757.5548,92.08954,6.977722,43.281616,12.725324,23.254461,23.301125
2016-05-28 13:10:00,43.076973,6.799242,21.731287,49.068462,21.776844,47.44403,21.752213,48.789017,19.513067,52.91095,18.912853,56.15287,14.337603,98.96701,18.190067,49.78206,20.147211,58.9888,17.71181,55.517574,13.960757,757.5574,92.10603,6.9976788,43.29281,12.714201,23.25273,23.299406
2016-05-28 13:20:00,43.10603,6.8016806,21.726162,49.05668,21.77046,47.434387,21.744667,48.787113,19.500872,52.91146,18.905556,56.125298,14.322147,99.08514,18.180073,49.776447,20.136166,58.97755,17.702137,55.514572,13.947232,757.5593,92.11813,7.017327,43.30265,12.702832,23.250854,23.297558
2016-05-28 13:30:00,43.137726,6.8035946,21.721245,49.04436,21.764242,47.42423,21.737534,48.784153,19.489231,52.910534,18.898575,56.098892,14.307223,99.19129,18.17058,49.769352,20.125631,58.964893,17.69299,55.51008,13.934034,757.56055,92.12655,7.0366364,43.31132,12.691135,23.24903,23.295753
2016-05-28 13:40:00,43.171455,6.8049307,21.716497,49.03158,21.75815,47.413635,21.73075,48.78021,19.478085,52.90827,18.891857,56.072716,14.292742,99.286354,18.161562,49.76093,20.115574,58.95096,17.684328,55.50424,13.921088,757.5613,92.131615,7.0555177,43.31889,12.679106,23.247252,23.293995
2016-05-28 13:50:00,43.20653,6.8056693,21.711903,49.018402,21.752163,47.4027,21.724268,48.775406,19.467405,52.904808,18.885372,56.04647,14.278664,99.37145,18.152996,49.751347,20.105965,58.935898,17.676115,55.49721,13.908382,757.5615,92.133766,7.0739293,43.32563,12.6668215,23.245539,23.292295
2016-05-28 14:00:00,43.242317,6.805836,21.707447,49.004906,21.746267,47.391506,21.718067,48.769848,19.457159,52.90029,18.879112,56.02009,14.264955,99.447624,18.144852,49.74075,20.09678,58.919853,17.668324,55.489155,13.895914,757.5613,92.1334,7.0918546,43.331783,12.654331,23.243896,23.29066
2016-05-28 14:10:00,43.278316,6.8054647,21.703112,48.991158,21.74045,47.380127,21.712122,48.763626,19.447323,52.894825,18.873062,55.993553,14.251593,99.515755,18.137104,49.72927,20.087994,58.903,17.660929,55.480167,13.883677,757.5607,92.13087,7.109284,43.33753,12.641693,23.242321,23.289095
2016-05-28 14:20:00,43.314255,6.804589,21.698895,48.977215,21.734705,47.368633,21.706419,48.75683,19.43787,52.88853,18.867214,55.966896,14.238551,99.57671,18.129728,49.717022,20.079582,58.885433,17.653908,55.470394,13.871666,757.55975,92.12644,7.1262197,43.342983,12.628955,23.24082,23.287594
2016-05-28 14:30:00,43.349888,6.8032527,21.69478,48.963142,21.729029,47.357067,21.700941,48.749523,19.42878,52.881504,18.861563,55.940166,14.225821,99.631195,18.122704,49.704105,20.07153,58.867275,17.647236,55.459927,13.859875,757.5584,92.1204,7.142661,43.34822,12.616149,23.239386,23.286161
2016-05-28 14:40:00,43.385166,6.8014846,21.690767,48.94898,21.723415,47.345486,21.695677,48.7418,19.42003,52.87383,18.856098,55.913425,14.213376,99.6798,18.116007,49.690613,20.063814,58.848606,17.640896,55.448868,13.848292,757.5567,92.11292,7.158616,43.353302,12.603303,23.23802,23.284794
2016-05-28 14:50:00,43.419975,6.7993245,21.686848,48.934765,21.717863,47.333908,21.690613,48.73369,19.411606,52.86558,18.850813,55.886715,14.201204,99.72311,18.109623,49.67661,20.056421,58.829525,17.634867,55.43729,13.836923,757.5546,92.104225,7.1740937,43.358257,12.590446,23.236723,23.28349
2016-05-28 15:00:00,43.454285,6.7968054,21.683016,48.92054,21.712372,47.322372,21.685741,48.725258,19.403486,52.85683,18.845703,55.860073,14.189294,99.76159,18.103533,49.66219,20.049334,58.81011,17.629133,55.425262,13.825745,757.55225,92.09445,7.189102,43.363113,12.577603,23.235489,23.28225
2016-05-28 15:10:00,43.488068,6.7939568,21.679272,48.906334,21.706944,47.31091,21.68105,48.716553,19.395662,52.84764,18.84076,55.83356,14.177632,99.795685,18.097721,49.64739,20.042538,58.79042,17.623676,55.412853,13.814763,757.54956,92.083755,7.203652,43.367878,12.564783,23.234318,23.281067
2016-05-28 15:20:00,43.521255,6.790815,21.67561,48.89217,21.701576,47.29953,21.676533,48.70762,19.388113,52.838066,18.835978,55.807205,14.166202,99.82579,18.092175,49.632286,20.036022,58.770508,17.618484,55.400124,13.803972,757.54663,92.07226,7.2177553,43.37256,12.552009,23.233206,23.279943
2016-05-28 15:30:00,43.55384,6.7874017,21.672024,48.878067,21.69627,47.288258,21.672178,48.698486,19.380829,52.828144,18.831352,55.78104,14.154998,99.85225,18.086878,49.616913,20.029774,58.750443,17.61354,55.387123,13.79336,757.5433,92.06007,7.231425,43.37715,12.539294,23.232157,23.27888
2016-05-28 15:40:00,43.585815,6.783745,21.668514,48.86405,21.691023,47.2771,21.66798,48.689194,19.373798,52.817932,18.826876,55.755096,14.144008,99.87536,18.081816,49.601322,20.023779,58.730263,17.608833,55.373886,13.782924,757.5396,92.04728,7.244673,43.381657,12.526647,23.231161,23.277868
2016-05-28 15:50:00,43.617184,6.77987,21.665083,48.85014,21.685843,47.26607,21.663933,48.679764,19.36701,52.807472,18.822544,55.7294,14.133224,99.89542,18.076982,49.58556,20.01803,58.71001,17.604351,55.36047,13.772658,757.53577,92.03397,7.25751,43.386063,12.514082,23.230223,23.27691
2016-05-28 16:00:00,43.64791,6.7757998,21.661724,48.83634,21.680723,47.255184,21.660028,48.670227,19.360453,52.796783,18.81835,55.70398,14.1226425,99.91266,18.072363,49.569664,20.012518,58.689728,17.60008,55.3469,13.762561,757.5317,92.02027,7.269948,43.390377,12.501602,23.229336,23.276005
2016-05-28 16:10:00,43.677998,6.7715564,21.658434,48.822666,21.67567,47.24444,21.65626,48.66061,19.35412,52.785915,18.814291,55.678852,14.112246,99.92735,18.067947,49.553654,20.00723,58.66944,17.596012,55.333214,13.752626,757.52734,92.00618,7.281999,43.39459,12.489223,23.2285,23.275148
2016-05-28 16:20:00,43.707462,6.7671566,21.655214,48.809128,21.670681,47.23384,21.652624,48.650932,19.348,52.77488,18.81036,55.654034,14.102037,99.93964,18.063725,49.537563,20.002157,58.64919,17.592134,55.319435,13.7428465,757.52264,91.99179,7.2936764,43.398685,12.476943,23.227715,23.274338
2016-05-28 16:30:00,43.736263,6.7626195,21.652061,48.795734,21.66576,47.223404,21.649115,48.641205,19.342083,52.76372,18.806557,55.62954,14.092007,99.94975,18.059689,49.521435,19.997292,58.628986,17.588442,55.305603,13.733226,757.5179,91.97717,7.3049912,43.402676,12.464777,23.226974,23.273575
2016-05-28 16:40:00,43.76443,6.7579565,21.648977,48.782486,21.660904,47.213116,21.645723,48.631454,19.336365,52.752445,18.802872,55.605373,14.08215,99.95788,18.05583,49.505272,19.992626,58.608875,17.584923,55.29173,13.723757,757.5128,91.96234,7.315955,43.40655,12.452724,23.22628,23.272856
2016-05-28 16:50:00,43.791958,6.753192,21.64596,48.769398,21.656115,47.202988,21.64245,48.621693,19.330833,52.741096,18.799303,55.581554,14.072464,99.964134,18.052137,49.489105,19.988153,58.58886,17.581566,55.27783,13.714435,757.5076,91.94736,7.3265805,43.4103,12.440798,23.225632,23.272179
2016-05-28 17:00:00,43.818886,6.7483406,21.643005,48.756474,21.651394,47.193024,21.639286,48.61193,19.325487,52.72968,18.795845,55.55809,14.06294,99.96871,18.048605,49.472958,19.98386,58.568962,17.578367,55.263935,13.705265,757.50226,91.93226,7.336879,43.41393,12.428992,23.225021,23.271544
2016-05-28 17:10:00,43.845192,6.743413,21.640114,48.743713,21.646742,47.18322,21.636229,48.60219,19.320314,52.71821,18.792496,55.53498,14.053579,99.97172,18.045225,49.45685,19.979744,58.54921,17.575315,55.250053,13.696234,757.49664,91.917076,7.3468604,43.417423,12.417321,23.224453,23.270945
2016-05-28 17:20:00,43.870926,6.7384167,21.637285,48.73112,21.642157,47.17358,21.633274,48.59247,19.31531,52.706715,18.78925,55.512234,14.044377,99.973274,18.041992,49.44079,19.975796,58.529606,17.572409,55.236217,13.68735,757.4909,91.90185,7.356535,43.420795,12.405771,23.223923,23.270386
2016-05-28 17:30:00,43.895947,6.733367,21.634516,48.7187,21.63764,47.1641,21.630419,48.582783,19.310469,52.695206,18.786104,55.489857,14.035328,99.97351,18.038897,49.4248,19.972012,58.510174,17.569635,55.222424,13.678605,757.4851,91.88659,7.365914,43.424038,12.394364,23.223427,23.269861
2016-05-28 17:40:00,43.920433,6.728275,21.63181,48.706448,21.633196,47.15478,21.627655,48.573143,19.305782,52.683693,18.783054,55.467842,14.02643,99.9725,18.035934,49.40889,19.96838,58.490917,17.56699,55.208694,13.669996,757.4791,91.87133,7.3750067,43.427155,12.383096,23.22297,23.269373
2016-05-28 17:50:00,43.944305,6.723152,21.629158,48.694374,21.628819,47.145622,21.624985,48.563557,19.301249,52.67219,18.780098,55.446194,14.017679,99.97036,18.033098,49.393074,19.964897,58.471848,17.564468,55.195038,13.661527,757.473,91.85609,7.383824,43.430138,12.371963,23.222542,23.268915
2016-05-28 18:00:00,43.9676,6.7180014,21.626566,48.682476,21.624508,47.13662,21.622398,48.55403,19.296858,52.660717,18.777231,55.42492,14.009072,99.9672,18.030382,49.37736,19.961561,58.45298,17.562061,55.181465,13.653187,757.4668,91.84088,7.392373,43.432995,12.360971,23.222147,23.26849
2016-05-28 18:10:00,43.990303,6.712833,21.624031,48.670757,21.620268,47.12778,21.619898,48.544575,19.292608,52.649277,18.774452,55.404015,14.000612,99.9631,18.02778,49.361755,19.958359,58.43433,17.559767,55.167988,13.644986,757.4606,91.825745,7.4006653,43.435726,12.350122,23.221785,23.268095
2016-05-28 18:20:00,44.01238,6.707655,21.62155,48.65921,21.616093,47.119095,21.61748,48.535187,19.288492,52.637875,18.771757,55.383472,13.992291,99.9581,18.025291,49.346275,19.955288,58.415886,17.557577,55.154606,13.636911,757.45416,91.810684,7.4087086,43.438328,12.339418,23.22145,23.267729
2016-05-28 18:30:00,44.033978,6.7024765,21.619125,48.64784,21.61199,47.110565,21.615137,48.52588,19.284508,52.626534,18.76914,55.363297,13.984108,99.9523,18.022905,49.330925,19.952343,58.39765,17.555489,55.141335,13.628968,757.44775,91.7957,7.4165115,43.44081,12.328859,23.221144,23.267391
2016-05-28 18:40:00,44.05504,6.6972985,21.616753,48.636646,21.607952,47.102184,21.61287,48.516647,19.28065,52.61525,18.766603,55.34348,13.97606,99.94577,18.020618,49.31572,19.94952,58.379646,17.553495,55.12819,13.621151,757.4413,91.78082,7.4240828,43.44317,12.318442,23.220861,23.267076
2016-05-28 18:50:00,44.075592,6.692139,21.61443,48.625626,21.603985,47.093956,21.610672,48.507515,19.276909,52.60404,18.764141,55.324024,13.968148,99.93855,18.018429,49.300655,19.946812,58.361877,17.551594,55.11515,13.6134615,757.43475,91.76606,7.43143,43.445415,12.30817,23.220606,23.266787
2016-05-28 19:00:00,44.095543,6.686989,21.61216,48.614788,21.600082,47.085876,21.608547,48.498466,19.273287,52.592896,18.761753,55.30494,13.960368,99.93073,18.01633,49.28575,19.944216,58.344334,17.549778,55.102253,13.605897,757.42816,91.7514,7.4385595,43.44754,12.298051,23.220373,23.266521
2016-05-28 19:10:00,44.115036,6.6818566,21.60994,48.60412,21.596247,47.07795,21.606487,48.489513,19.269777,52.581844,18.759434,55.286198,13.952719,99.922356,18.01432,49.27099,19.941725,58.32703,17.548046,55.08948,13.598462,757.4215,91.73689,7.445482,43.44956,12.288072,23.220163,23.26628
2016-05-28 19:20:00,44.134037,6.676754,21.607767,48.593624,21.592478,47.070164,21.604494,48.480656,19.266376,52.570873,18.757181,55.2678,13.945201,99.91346,18.012392,49.256397,19.939337,58.309963,17.546392,55.07685,13.5911455,757.4149,91.7225,7.4522,43.45146,12.278245,23.219975,23.266058
2016-05-28 19:30:00,44.152554,6.6716795,21.605646,48.5833,21.588774,47.062523,21.60256,48.471897,19.26308,52.560005,18.754997,55.249756,13.937807,99.90409,18.010544,49.24197,19.937046,58.293137,17.544815,55.06436,13.583951,757.40826,91.70828,7.458724,43.453262,12.268562,23.219807,23.265856
2016-05-28 19:40:00,44.170563,6.6666327,21.60357,48.57315,21.585136,47.05502,21.600687,48.463245,19.259886,52.54923,18.752874,55.23205,13.930541,99.8943,18.008774,49.22771,19.934849,58.276558,17.543312,55.052017,13.576878,757.40155,91.69419,7.4650574,43.454964,12.259028,23.219656,23.265673
2016-05-28 19:50:00,44.188126,6.661621,21.601542,48.56317,21.58156,47.047665,21.598873,48.454697,19.256788,52.538555,18.750813,55.21469,13.9234,99.88414,18.007074,49.213627,19.932741,58.260216,17.541876,55.039825,13.569919,757.3949,91.68027,7.47121,43.456577,12.249637,23.219524,23.26551
